"","family","location","mean.loc.abund"
"1774","f:Saccharospirillaceae","Philippines",0.00142488569286775
"1775","f:Saccharospirillaceae","Tanzania",0.0013308688561884
"1776","f:Pasteurellaceae","Cancun",0.00140062859128076
"1777","f:Pasteurellaceae","Lapaz",0.00186362120349069
"1778","f:Pasteurellaceae","Ningaloo",0.0017873233407647
"1779","f:Pasteurellaceae","Philippines",0.0015212262172786
"1780","f:Pasteurellaceae","Tanzania",0.00172893679356261
"1781","f:Moraxellaceae","Cancun",0.0171572281313549
"1782","f:Moraxellaceae","Lapaz",0.0761255073046697
"1783","f:Moraxellaceae","Ningaloo",0.00850946366007251
"1784","f:Moraxellaceae","Philippines",0.0517970892711456
"1785","f:Moraxellaceae","Tanzania",0.0210953706667875
"1786","f:Pseudomonadaceae","Cancun",0.0981378131459359
"1787","f:Pseudomonadaceae","Lapaz",0.0565109409797382
"1788","f:Pseudomonadaceae","Ningaloo",0.0454949092373315
"1789","f:Pseudomonadaceae","Philippines",0.0744812886730914
"1790","f:Pseudomonadaceae","Tanzania",0.0595687320790459
"1791","f:Salinisphaeraceae","Cancun",5.97189052266516e-05
"1792","f:Salinisphaeraceae","Lapaz",8.91189131609659e-05
"1793","f:Salinisphaeraceae","Ningaloo",9.44761351559229e-05
"1794","f:Salinisphaeraceae","Philippines",5.86716576961652e-05
"1795","f:Salinisphaeraceae","Tanzania",6.50166183385185e-05
"1796","f:Fastidiosibacteraceae","Cancun",9.60487049443739e-05
"1797","f:Fastidiosibacteraceae","Lapaz",0.000144370134419638
"1798","f:Fastidiosibacteraceae","Ningaloo",0.000307773537286075
"1799","f:Fastidiosibacteraceae","Philippines",5.47571761493468e-05
"1800","f:Fastidiosibacteraceae","Tanzania",0.000180971408993928
"1801","f:Francisellaceae","Cancun",0.000275824580784317
"1802","f:Francisellaceae","Lapaz",0.000471276348585951
"1803","f:Francisellaceae","Ningaloo",0.00072700193066189
"1804","f:Francisellaceae","Philippines",0.00022348754370609
"1805","f:Francisellaceae","Tanzania",0.000528154876220813
"1806","f:Piscirickettsiaceae","Cancun",0.00157692638123771
"1807","f:Piscirickettsiaceae","Lapaz",0.00289395335997829
"1808","f:Piscirickettsiaceae","Ningaloo",0.00284543263543381
"1809","f:Piscirickettsiaceae","Philippines",0.00667049413107023
"1810","f:Piscirickettsiaceae","Tanzania",0.010384956103311
"1811","f:Thiofilaceae","Cancun",0.000130849226184961
"1812","f:Thiofilaceae","Lapaz",0.000304534136343655
"1813","f:Thiofilaceae","Ningaloo",0.000341473675483206
"1814","f:Thiofilaceae","Philippines",0.000179466647301625
"1815","f:Thiofilaceae","Tanzania",0.000234274504471399
"1816","f:Thiolinaceae","Cancun",0.000130281091984896
"1817","f:Thiolinaceae","Lapaz",0.000297872073999519
"1818","f:Thiolinaceae","Ningaloo",0.000363544466544048
"1819","f:Thiolinaceae","Philippines",0.000195407374344201
"1820","f:Thiolinaceae","Tanzania",0.00025880472404595
"1821","f:Thiotrichaceae","Cancun",0.000133244719344023
"1822","f:Thiotrichaceae","Lapaz",0.000214896742351478
"1823","f:Thiotrichaceae","Ningaloo",0.000262343731123395
"1824","f:Thiotrichaceae","Philippines",0.000232522059568968
"1825","f:Thiotrichaceae","Tanzania",0.000272426010291176
"1826","f:Vibrionaceae","Cancun",0.0293784669372644
"1827","f:Vibrionaceae","Lapaz",0.0133473844759995
"1828","f:Vibrionaceae","Ningaloo",0.0111462432701227
"1829","f:Vibrionaceae","Philippines",0.0236361301220768
"1830","f:Vibrionaceae","Tanzania",0.0208756337471336
"1831","f:Rhodanobacteraceae","Cancun",0.000469212264022945
"1832","f:Rhodanobacteraceae","Lapaz",0.000601984090148431
"1833","f:Rhodanobacteraceae","Ningaloo",0.000760186697359278
"1834","f:Rhodanobacteraceae","Philippines",0.000765118813430114
"1835","f:Rhodanobacteraceae","Tanzania",0.000603725246690577
"1836","f:Xanthomonadaceae","Cancun",0.00358181280711544
"1837","f:Xanthomonadaceae","Lapaz",0.00352271493672425
"1838","f:Xanthomonadaceae","Ningaloo",0.00298888140925064
"1839","f:Xanthomonadaceae","Philippines",0.00451754249092441
"1840","f:Xanthomonadaceae","Tanzania",0.00353431339111435
"1841","f:Halobacteriovoraceae","Cancun",0.000658988683141758
"1842","f:Halobacteriovoraceae","Lapaz",0.000262953111966064
"1843","f:Halobacteriovoraceae","Ningaloo",0.000470970184166879
"1844","f:Halobacteriovoraceae","Philippines",0.000142079036882844
"1845","f:Halobacteriovoraceae","Tanzania",0.0136566801577288
"1846","f:UN_zetaproteobacteria","Cancun",0.000149129995094167
"1847","f:UN_zetaproteobacteria","Lapaz",0.000190651417736019
"1848","f:UN_zetaproteobacteria","Ningaloo",0.000562034521368764
"1849","f:UN_zetaproteobacteria","Philippines",0.000209986232225718
"1850","f:UN_zetaproteobacteria","Tanzania",0.000414126212916356
"1851","f:Mariprofundaceae","Cancun",9.59044275416049e-05
"1852","f:Mariprofundaceae","Lapaz",0.00011057555864569
"1853","f:Mariprofundaceae","Ningaloo",0.000224659119802116
"1854","f:Mariprofundaceae","Philippines",0.000103519676906551
"1855","f:Mariprofundaceae","Tanzania",0.000398268137210615
"1856","f:Brachyspiraceae","Cancun",5.22600970940796e-05
"1857","f:Brachyspiraceae","Lapaz",0.000113210161711248
"1858","f:Brachyspiraceae","Ningaloo",0.000302555618280282
"1859","f:Brachyspiraceae","Philippines",6.0701361584991e-05
"1860","f:Brachyspiraceae","Tanzania",0.000100479281339186
"1861","f:Leptospiraceae","Cancun",0.000498975055124033
"1862","f:Leptospiraceae","Lapaz",0.000826838252242316
"1863","f:Leptospiraceae","Ningaloo",0.00144731007392999
"1864","f:Leptospiraceae","Philippines",0.000584326246653757
"1865","f:Leptospiraceae","Tanzania",0.000935542874630274
"1866","f:Borreliaceae","Cancun",1.29131457354014e-05
"1867","f:Borreliaceae","Lapaz",4.52733860996517e-05
"1868","f:Borreliaceae","Ningaloo",0.000120022478141377
"1869","f:Borreliaceae","Philippines",1.54070514871331e-05
"1870","f:Borreliaceae","Tanzania",4.32598847316198e-05
"1871","f:Spirochaetaceae","Cancun",0.000267999969368302
"1872","f:Spirochaetaceae","Lapaz",0.00063344134240899
"1873","f:Spirochaetaceae","Ningaloo",0.000774697524873926
"1874","f:Spirochaetaceae","Philippines",0.000268479974912012
"1875","f:Spirochaetaceae","Tanzania",0.000527724780432432
"1876","f:Synergistaceae","Cancun",0.00021940658415291
"1877","f:Synergistaceae","Lapaz",0.000366439821127972
"1878","f:Synergistaceae","Ningaloo",0.000747514313608208
"1879","f:Synergistaceae","Philippines",0.000263514816706899
"1880","f:Synergistaceae","Tanzania",0.000381194078115196
"1881","f:Acholeplasmataceae","Cancun",1.46628979588366e-05
"1882","f:Acholeplasmataceae","Lapaz",0.00013820358430695
"1883","f:Acholeplasmataceae","Ningaloo",9.58860472815889e-05
"1884","f:Acholeplasmataceae","Philippines",1.69105490045331e-05
"1885","f:Acholeplasmataceae","Tanzania",3.67596652254714e-05
"1886","f:Entomoplasmataceae","Cancun",3.0585652282885e-06
"1887","f:Entomoplasmataceae","Lapaz",6.82454538127687e-06
"1888","f:Entomoplasmataceae","Ningaloo",1.48417185213378e-05
"1889","f:Entomoplasmataceae","Philippines",3.68984762090487e-06
"1890","f:Entomoplasmataceae","Tanzania",9.41771477235908e-06
"1891","f:Spiroplasmataceae","Cancun",6.62822580208172e-06
"1892","f:Spiroplasmataceae","Lapaz",1.82040662913886e-05
"1893","f:Spiroplasmataceae","Ningaloo",6.20033582632296e-05
"1894","f:Spiroplasmataceae","Philippines",8.10863213816346e-06
"1895","f:Spiroplasmataceae","Tanzania",2.19131659477285e-05
"1896","f:Mycoplasmataceae","Cancun",8.34702674328499e-05
"1897","f:Mycoplasmataceae","Lapaz",0.000156427030255056
"1898","f:Mycoplasmataceae","Ningaloo",0.000392980837023921
"1899","f:Mycoplasmataceae","Philippines",0.000110362995481627
"1900","f:Mycoplasmataceae","Tanzania",0.000150812920429459
"1901","f:Thermodesulfobacteriaceae","Cancun",7.22553257342079e-06
"1902","f:Thermodesulfobacteriaceae","Lapaz",1.91728709505216e-05
"1903","f:Thermodesulfobacteriaceae","Ningaloo",7.35900164368269e-05
"1904","f:Thermodesulfobacteriaceae","Philippines",1.02112043592735e-05
"1905","f:Thermodesulfobacteriaceae","Tanzania",2.8434686711096e-05
"1906","f:Kosmotogaceae","Cancun",2.85483093549252e-05
"1907","f:Kosmotogaceae","Lapaz",6.50318631327437e-05
"1908","f:Kosmotogaceae","Ningaloo",0.000186499092563171
"1909","f:Kosmotogaceae","Philippines",5.83047187980024e-05
"1910","f:Kosmotogaceae","Tanzania",5.45016040340063e-05
"1911","f:Petrotogaceae","Cancun",5.1085892835154e-05
"1912","f:Petrotogaceae","Lapaz",7.96619029927035e-05
"1913","f:Petrotogaceae","Ningaloo",0.000245821091760117
"1914","f:Petrotogaceae","Philippines",4.98203169342262e-05
"1915","f:Petrotogaceae","Tanzania",7.30908668179711e-05
"1916","f:Fervidobacteriaceae","Cancun",0.000191419107193534
"1917","f:Fervidobacteriaceae","Lapaz",0.000211344286381776
"1918","f:Fervidobacteriaceae","Ningaloo",0.000529284202312412
"1919","f:Fervidobacteriaceae","Philippines",0.000156510417219081
"1920","f:Fervidobacteriaceae","Tanzania",0.000208189279546188
"1921","f:Thermotogaceae","Cancun",0.000239447524853689
"1922","f:Thermotogaceae","Lapaz",0.000262934285679105
"1923","f:Thermotogaceae","Ningaloo",0.000570803307068145
"1924","f:Thermotogaceae","Philippines",0.000189508088466975
"1925","f:Thermotogaceae","Tanzania",0.000252726097882153
"1926","f:Un_Verrucomicrobia","Cancun",0.000252990371327542
"1927","f:Un_Verrucomicrobia","Lapaz",0.00130845908853089
"1928","f:Un_Verrucomicrobia","Ningaloo",0.00153591277194742
"1929","f:Un_Verrucomicrobia","Philippines",0.000288783092623905
"1930","f:Un_Verrucomicrobia","Tanzania",0.000408806476933125
"1931","f:Methylacidiphilaceae","Cancun",1.36891965671458e-05
"1932","f:Methylacidiphilaceae","Lapaz",6.40508715816715e-05
"1933","f:Methylacidiphilaceae","Ningaloo",0.000223396463873083
"1934","f:Methylacidiphilaceae","Philippines",2.90524097568789e-05
"1935","f:Methylacidiphilaceae","Tanzania",4.24342005953254e-05
"1936","f:Opitutaceae","Cancun",0.000165451281946684
"1937","f:Opitutaceae","Lapaz",0.000575274849445541
"1938","f:Opitutaceae","Ningaloo",0.000689289943212494
"1939","f:Opitutaceae","Philippines",0.000275322016260025
"1940","f:Opitutaceae","Tanzania",0.000199373529346359
"1941","f:Puniceicoccaceae","Cancun",0.000178302827206424
"1942","f:Puniceicoccaceae","Lapaz",0.00129272989512919
"1943","f:Puniceicoccaceae","Ningaloo",0.00038095925229341
"1944","f:Puniceicoccaceae","Philippines",0.000164725431930578
"1945","f:Puniceicoccaceae","Tanzania",0.000323933952398842
"1946","f:Chthoniobacteraceae","Cancun",6.68689708573344e-05
"1947","f:Chthoniobacteraceae","Lapaz",0.000389754973344445
"1948","f:Chthoniobacteraceae","Ningaloo",0.000435422220832847
"1949","f:Chthoniobacteraceae","Philippines",9.2723496007655e-05
"1950","f:Chthoniobacteraceae","Tanzania",0.000119419570094542
"1951","f:Akkermansiaceae","Cancun",4.20383802625531e-05
"1952","f:Akkermansiaceae","Lapaz",0.000665833151837961
"1953","f:Akkermansiaceae","Ningaloo",0.000237000636340853
"1954","f:Akkermansiaceae","Philippines",9.42685565036671e-05
"1955","f:Akkermansiaceae","Tanzania",0.000116083327011152
"1956","f:Rubritaleaceae","Cancun",4.54054844067431e-05
"1957","f:Rubritaleaceae","Lapaz",0.00163923765240552
"1958","f:Rubritaleaceae","Ningaloo",0.000468605488713271
"1959","f:Rubritaleaceae","Philippines",8.58470017298458e-05
"1960","f:Rubritaleaceae","Tanzania",0.000136158033563172
"1961","f:Verrucomicrobia subdivision 3","Cancun",0.000219736507018995
"1962","f:Verrucomicrobia subdivision 3","Lapaz",0.000353677734457279
"1963","f:Verrucomicrobia subdivision 3","Ningaloo",0.0015065698392565
"1964","f:Verrucomicrobia subdivision 3","Philippines",0.000201049849272414
"1965","f:Verrucomicrobia subdivision 3","Tanzania",0.000277185155016455
"1966","f:Verrucomicrobiaceae","Cancun",8.60473643550272e-05
"1967","f:Verrucomicrobiaceae","Lapaz",0.000648155137792429
"1968","f:Verrucomicrobiaceae","Ningaloo",0.000602569276908246
"1969","f:Verrucomicrobiaceae","Philippines",0.000118288193011949
"1970","f:Verrucomicrobiaceae","Tanzania",0.000206654687271769
"1971","f: :o Nitrosomonadales","Cancun",0
"1972","f: :o Nitrosomonadales","Lapaz",0.000358821737269147
"1973","f: :o Nitrosomonadales","Ningaloo",0
"1974","f: :o Nitrosomonadales","Philippines",0
"1975","f: :o Nitrosomonadales","Tanzania",0
"1976","f:Un_Actinomycetia","Cancun",0
"1977","f:Un_Actinomycetia","Lapaz",3.70302046667353e-05
"1978","f:Un_Actinomycetia","Ningaloo",0
"1979","f:Un_Actinomycetia","Philippines",0
"1980","f:Un_Actinomycetia","Tanzania",0
"1981","f:Un_Flavobacteriales","Cancun",0
"1982","f:Un_Flavobacteriales","Lapaz",0.000513417782027363
"1983","f:Un_Flavobacteriales","Ningaloo",0
"1984","f:Un_Flavobacteriales","Philippines",0
"1985","f:Un_Flavobacteriales","Tanzania",0
"1986","f:Un_Flavobacteriia","Cancun",0
"1987","f:Un_Flavobacteriia","Lapaz",0.000760295592890584
"1988","f:Un_Flavobacteriia","Ningaloo",0
"1989","f:Un_Flavobacteriia","Philippines",0
"1990","f:Un_Flavobacteriia","Tanzania",0
"1991","f:Un_Candidatus Absconditabacteria","Cancun",0
"1992","f:Un_Candidatus Absconditabacteria","Lapaz",2.39880895822965e-06
"1993","f:Un_Candidatus Absconditabacteria","Ningaloo",0
"1994","f:Un_Candidatus Absconditabacteria","Philippines",0
"1995","f:Un_Candidatus Absconditabacteria","Tanzania",0
"1996","f:Kytococcaceae","Cancun",0
"1997","f:Kytococcaceae","Lapaz",3.74446201027681e-06
"1998","f:Kytococcaceae","Ningaloo",0
"1999","f:Kytococcaceae","Philippines",0
"2000","f:Kytococcaceae","Tanzania",0
"2001","f:Ornithinimicrobiaceae","Cancun",0
"2002","f:Ornithinimicrobiaceae","Lapaz",2.8206112572975e-06
"2003","f:Ornithinimicrobiaceae","Ningaloo",0
"2004","f:Ornithinimicrobiaceae","Philippines",0
"2005","f:Ornithinimicrobiaceae","Tanzania",0
"2006","f:Tropherymataceae","Cancun",0
"2007","f:Tropherymataceae","Lapaz",1.35337705055477e-06
"2008","f:Tropherymataceae","Ningaloo",0
"2009","f:Tropherymataceae","Philippines",0
"2010","f:Tropherymataceae","Tanzania",0
"2011","f:Actinopolymorphaceae","Cancun",0
"2012","f:Actinopolymorphaceae","Lapaz",8.09705965912644e-06
"2013","f:Actinopolymorphaceae","Ningaloo",0
"2014","f:Actinopolymorphaceae","Philippines",0
"2015","f:Actinopolymorphaceae","Tanzania",0
"2016","f:Kribbellaceae","Cancun",0
"2017","f:Kribbellaceae","Lapaz",2.27822113379534e-05
"2018","f:Kribbellaceae","Ningaloo",0
"2019","f:Kribbellaceae","Philippines",0
"2020","f:Kribbellaceae","Tanzania",0
"2021","f:Un_Chloroflexi","Cancun",0
"2022","f:Un_Chloroflexi","Lapaz",3.20097128613575e-06
"2023","f:Un_Chloroflexi","Ningaloo",0
"2024","f:Un_Chloroflexi","Philippines",0
"2025","f:Un_Chloroflexi","Tanzania",0
"2026","f:Un_Eubacteriales","Cancun",0
"2027","f:Un_Eubacteriales","Lapaz",1.50424623068597e-05
"2028","f:Un_Eubacteriales","Ningaloo",0
"2029","f:Un_Eubacteriales","Philippines",0
"2030","f:Un_Eubacteriales","Tanzania",0
"2031","f:Dysgonomonadaceae","Cancun",0
"2032","f:Dysgonomonadaceae","Lapaz",7.62356854561763e-05
"2033","f:Dysgonomonadaceae","Ningaloo",0
"2034","f:Dysgonomonadaceae","Philippines",0
"2035","f:Dysgonomonadaceae","Tanzania",0
"2036","f:Un_Firmicutes","Cancun",0
"2037","f:Un_Firmicutes","Lapaz",2.56963300336076e-06
"2038","f:Un_Firmicutes","Ningaloo",0
"2039","f:Un_Firmicutes","Philippines",0
"2040","f:Un_Firmicutes","Tanzania",0
"2041","f:Un_Rhodobacterales","Cancun",0
"2042","f:Un_Rhodobacterales","Lapaz",0.000699869155154006
"2043","f:Un_Rhodobacterales","Ningaloo",0
"2044","f:Un_Rhodobacterales","Philippines",0
"2045","f:Un_Rhodobacterales","Tanzania",0
"2046","f:Un_Burkholderiales","Cancun",0
"2047","f:Un_Burkholderiales","Lapaz",0.000285747277283827
"2048","f:Un_Burkholderiales","Ningaloo",0
"2049","f:Un_Burkholderiales","Philippines",0
"2050","f:Un_Burkholderiales","Tanzania",0
"2051","f:Cesiribacteraceae","Cancun",0
"2052","f:Cesiribacteraceae","Lapaz",0.000261623514357973
"2053","f:Cesiribacteraceae","Ningaloo",0
"2054","f:Cesiribacteraceae","Philippines",0
"2055","f:Cesiribacteraceae","Tanzania",0
"2056","f:Fulvivirgaceae","Cancun",0
"2057","f:Fulvivirgaceae","Lapaz",4.2996669899255e-05
"2058","f:Fulvivirgaceae","Ningaloo",0
"2059","f:Fulvivirgaceae","Philippines",0
"2060","f:Fulvivirgaceae","Tanzania",0
"2061","f:Marivirgaceae","Cancun",0
"2062","f:Marivirgaceae","Lapaz",5.59897872826928e-05
"2063","f:Marivirgaceae","Ningaloo",0
"2064","f:Marivirgaceae","Philippines",0
"2065","f:Marivirgaceae","Tanzania",0
"2066","f:Schleiferiaceae","Cancun",0
"2067","f:Schleiferiaceae","Lapaz",7.99375524797419e-05
"2068","f:Schleiferiaceae","Ningaloo",0
"2069","f:Schleiferiaceae","Philippines",0
"2070","f:Schleiferiaceae","Tanzania",0
"2071","f:Weeksellaceae","Cancun",0
"2072","f:Weeksellaceae","Lapaz",0.000247147664614938
"2073","f:Weeksellaceae","Ningaloo",0
"2074","f:Weeksellaceae","Philippines",0
"2075","f:Weeksellaceae","Tanzania",0
"2076","f:Un_Nitrosomonadales","Cancun",0
"2077","f:Un_Nitrosomonadales","Lapaz",0.000292316983700367
"2078","f:Un_Nitrosomonadales","Ningaloo",0
"2079","f:Un_Nitrosomonadales","Philippines",0
"2080","f:Un_Nitrosomonadales","Tanzania",0
"2081","f:Un_Deltaproteobacteria","Cancun",0
"2082","f:Un_Deltaproteobacteria","Lapaz",8.26930977991735e-05
"2083","f:Un_Deltaproteobacteria","Ningaloo",0
"2084","f:Un_Deltaproteobacteria","Philippines",0
"2085","f:Un_Deltaproteobacteria","Tanzania",0
"2086","f:Un_Alteromonadales","Cancun",0
"2087","f:Un_Alteromonadales","Lapaz",0.00349470846633237
"2088","f:Un_Alteromonadales","Ningaloo",0
"2089","f:Un_Alteromonadales","Philippines",0
"2090","f:Un_Alteromonadales","Tanzania",0
"2091","f:Un_Vibrionales","Cancun",0
"2092","f:Un_Vibrionales","Lapaz",6.4533214959506e-05
"2093","f:Un_Vibrionales","Ningaloo",0
"2094","f:Un_Vibrionales","Philippines",0
"2095","f:Un_Vibrionales","Tanzania",0
"2096","f:Un_Gammaproteobacteria","Cancun",0
"2097","f:Un_Gammaproteobacteria","Lapaz",0.00158143867214829
"2098","f:Un_Gammaproteobacteria","Ningaloo",0
"2099","f:Un_Gammaproteobacteria","Philippines",0
"2100","f:Un_Gammaproteobacteria","Tanzania",0
"2101","f:Un_Zetaproteobacteria","Cancun",0
"2102","f:Un_Zetaproteobacteria","Lapaz",6.28578273506326e-05
"2103","f:Un_Zetaproteobacteria","Ningaloo",0
"2104","f:Un_Zetaproteobacteria","Philippines",0
"2105","f:Un_Zetaproteobacteria","Tanzania",0
"2106","f:Un_Verrucomicrobiae","Cancun",0
"2107","f:Un_Verrucomicrobiae","Lapaz",0.000123925287868402
"2108","f:Un_Verrucomicrobiae","Ningaloo",0
"2109","f:Un_Verrucomicrobiae","Philippines",0
"2110","f:Un_Verrucomicrobiae","Tanzania",0
"2111","f:Geminocystaceae","Cancun",0
"2112","f:Geminocystaceae","Lapaz",8.97928424980021e-06
"2113","f:Geminocystaceae","Ningaloo",0
"2114","f:Geminocystaceae","Philippines",0
"2115","f:Geminocystaceae","Tanzania",0
"2116","f:Endomicrobiaceae","Cancun",0
"2117","f:Endomicrobiaceae","Lapaz",2.94223838501207e-06
"2118","f:Endomicrobiaceae","Ningaloo",0
"2119","f:Endomicrobiaceae","Philippines",0
"2120","f:Endomicrobiaceae","Tanzania",0
"2121","f:Tepidanaerobacteraceae","Cancun",0
"2122","f:Tepidanaerobacteraceae","Lapaz",3.73669203875021e-06
"2123","f:Tepidanaerobacteraceae","Ningaloo",0
"2124","f:Tepidanaerobacteraceae","Philippines",0
"2125","f:Tepidanaerobacteraceae","Tanzania",0
"2126","f:Thermosediminibacteraceae","Cancun",0
"2127","f:Thermosediminibacteraceae","Lapaz",1.6458435477401e-06
"2128","f:Thermosediminibacteraceae","Ningaloo",0
"2129","f:Thermosediminibacteraceae","Philippines",0
"2130","f:Thermosediminibacteraceae","Tanzania",0
"2131","f:Coprobacillaceae","Cancun",0
"2132","f:Coprobacillaceae","Lapaz",1.17767081872352e-05
"2133","f:Coprobacillaceae","Ningaloo",0
"2134","f:Coprobacillaceae","Philippines",0
"2135","f:Coprobacillaceae","Tanzania",0
"2136","f:Turicibacteraceae","Cancun",0
"2137","f:Turicibacteraceae","Lapaz",9.15790891513723e-06
"2138","f:Turicibacteraceae","Ningaloo",0
"2139","f:Turicibacteraceae","Philippines",0
"2140","f:Turicibacteraceae","Tanzania",0
"2141","f:Thermodesulfovibrionaceae","Cancun",0
"2142","f:Thermodesulfovibrionaceae","Lapaz",2.00832118840308e-05
"2143","f:Thermodesulfovibrionaceae","Ningaloo",0
"2144","f:Thermodesulfovibrionaceae","Philippines",0
"2145","f:Thermodesulfovibrionaceae","Tanzania",0
"2146","f:Maricaulaceae","Cancun",0
"2147","f:Maricaulaceae","Lapaz",0.000265579694882639
"2148","f:Maricaulaceae","Ningaloo",0
"2149","f:Maricaulaceae","Philippines",0
"2150","f:Maricaulaceae","Tanzania",0
"2151","f:Robiginitomaculaceae","Cancun",0
"2152","f:Robiginitomaculaceae","Lapaz",0.00010399636867144
"2153","f:Robiginitomaculaceae","Ningaloo",0
"2154","f:Robiginitomaculaceae","Philippines",0
"2155","f:Robiginitomaculaceae","Tanzania",0
"2156","f:Parvibaculaceae","Cancun",0
"2157","f:Parvibaculaceae","Lapaz",0.000293518093960131
"2158","f:Parvibaculaceae","Ningaloo",0
"2159","f:Parvibaculaceae","Philippines",0
"2160","f:Parvibaculaceae","Tanzania",0
"2161","f:Neomegalonemataceae","Cancun",0
"2162","f:Neomegalonemataceae","Lapaz",5.46711165278617e-05
"2163","f:Neomegalonemataceae","Ningaloo",0
"2164","f:Neomegalonemataceae","Philippines",0
"2165","f:Neomegalonemataceae","Tanzania",0
"2166","f: Un_Vesicomyosocius","Cancun",0
"2167","f: Un_Vesicomyosocius","Lapaz",0.000133767564876027
"2168","f: Un_Vesicomyosocius","Ningaloo",0
"2169","f: Un_Vesicomyosocius","Philippines",0
"2170","f: Un_Vesicomyosocius","Tanzania",0
"2171","f:Un_Dehalogenimonas","Cancun",0
"2172","f:Un_Dehalogenimonas","Lapaz",2.02618825223868e-06
"2173","f:Un_Dehalogenimonas","Ningaloo",0
"2174","f:Un_Dehalogenimonas","Philippines",0
"2175","f:Un_Dehalogenimonas","Tanzania",0
"2176","f:Un_Bacillales","Cancun",0
"2177","f:Un_Bacillales","Lapaz",4.47053241077369e-05
"2178","f:Un_Bacillales","Ningaloo",0
"2179","f:Un_Bacillales","Philippines",0
"2180","f:Un_Bacillales","Tanzania",0
"2181","f:Sulfuricellaceae","Cancun",0
"2182","f:Sulfuricellaceae","Lapaz",8.83454642392145e-06
"2183","f:Sulfuricellaceae","Ningaloo",0
"2184","f:Sulfuricellaceae","Philippines",0
"2185","f:Sulfuricellaceae","Tanzania",0
"2186","f:Syntrophotaleaceae","Cancun",0
"2187","f:Syntrophotaleaceae","Lapaz",3.99572555685064e-05
"2188","f:Syntrophotaleaceae","Ningaloo",0
"2189","f:Syntrophotaleaceae","Philippines",0
"2190","f:Syntrophotaleaceae","Tanzania",0
"2191","f:Un_Micavibrio","Cancun",0
"2192","f:Un_Micavibrio","Lapaz",7.08730517906601e-05
"2193","f:Un_Micavibrio","Ningaloo",0
"2194","f:Un_Micavibrio","Philippines",0
"2195","f:Un_Micavibrio","Tanzania",0
"2196","f:Sulfurovaceae","Cancun",0
"2197","f:Sulfurovaceae","Lapaz",3.36015343925633e-05
"2198","f:Sulfurovaceae","Ningaloo",0
"2199","f:Sulfurovaceae","Philippines",0
"2200","f:Sulfurovaceae","Tanzania",0
"2201","f:Thiovulaceae","Cancun",0
"2202","f:Thiovulaceae","Lapaz",6.16292215166169e-05
"2203","f:Thiovulaceae","Ningaloo",0
"2204","f:Thiovulaceae","Philippines",0
"2205","f:Thiovulaceae","Tanzania",0
"2206","f:Nitratiruptoraceae","Cancun",0
"2207","f:Nitratiruptoraceae","Lapaz",1.58368853119185e-05
"2208","f:Nitratiruptoraceae","Ningaloo",0
"2209","f:Nitratiruptoraceae","Philippines",0
"2210","f:Nitratiruptoraceae","Tanzania",0
"2211","f:Bruguierivoracaceae","Cancun",0
"2212","f:Bruguierivoracaceae","Lapaz",7.69061187860188e-05
"2213","f:Bruguierivoracaceae","Ningaloo",0
"2214","f:Bruguierivoracaceae","Philippines",0
"2215","f:Bruguierivoracaceae","Tanzania",0
"2216","f:Un_Bacteroidales","Cancun",0
"2217","f:Un_Bacteroidales","Lapaz",0.000101469414542752
"2218","f:Un_Bacteroidales","Ningaloo",0
"2219","f:Un_Bacteroidales","Philippines",0
"2220","f:Un_Bacteroidales","Tanzania",0
"2221","f:Un_Enterobacterales","Cancun",0
"2222","f:Un_Enterobacterales","Lapaz",7.67274174989835e-05
"2223","f:Un_Enterobacterales","Ningaloo",0
"2224","f:Un_Enterobacterales","Philippines",0
"2225","f:Un_Enterobacterales","Tanzania",0
